task,H,B,query_ordinal,condition,mode,record_id,success,primitive_steps,decisions,predictor_calls,prediction_blocks,optimizer_seed,prelude,elapsed_seconds,variant,planned_actions_per_decision,maximum_executed_actions_per_decision
reacher,150,300,105,prefix_a,released_raw,ap-fresh-reacher-105,True,75,15,2250,675000,27196351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",24.6241,LeWM (5-action replanning),25,5
reacher,150,300,105,prefix_b,released_raw,ap-fresh-reacher-105,True,151,31,4650,1395000,27196351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",50.4399,LeWM (5-action replanning),25,5
reacher,150,300,106,clean,released_raw,ap-fresh-reacher-106,False,300,60,9000,2700000,27197351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",98.4193,LeWM (5-action replanning),25,5
reacher,150,300,106,prefix_a,released_raw,ap-fresh-reacher-106,False,300,60,9000,2700000,27197351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",99.2393,LeWM (5-action replanning),25,5
reacher,150,300,106,prefix_b,released_raw,ap-fresh-reacher-106,True,16,4,600,180000,27197351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",6.8093,LeWM (5-action replanning),25,5
reacher,150,300,107,clean,released_raw,ap-fresh-reacher-107,True,141,29,4350,1305000,27198351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",51.0573,LeWM (5-action replanning),25,5
reacher,150,300,107,prefix_a,released_raw,ap-fresh-reacher-107,True,106,22,3300,990000,27198351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",38.8596,LeWM (5-action replanning),25,5
reacher,150,300,107,prefix_b,released_raw,ap-fresh-reacher-107,True,274,55,8250,2475000,27198351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",91.3519,LeWM (5-action replanning),25,5
reacher,150,300,108,clean,released_raw,ap-fresh-reacher-108,True,71,15,2250,675000,27199351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",24.7082,LeWM (5-action replanning),25,5
reacher,150,300,108,prefix_a,released_raw,ap-fresh-reacher-108,True,102,21,3150,945000,27199351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",34.4283,LeWM (5-action replanning),25,5
reacher,150,300,108,prefix_b,released_raw,ap-fresh-reacher-108,True,104,21,3150,945000,27199351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",34.5431,LeWM (5-action replanning),25,5
reacher,150,300,109,clean,released_raw,ap-fresh-reacher-109,True,147,30,4500,1350000,27200351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",49.1539,LeWM (5-action replanning),25,5
reacher,150,300,109,prefix_a,released_raw,ap-fresh-reacher-109,True,44,9,1350,405000,27200351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",14.7031,LeWM (5-action replanning),25,5
reacher,150,300,109,prefix_b,released_raw,ap-fresh-reacher-109,True,44,9,1350,405000,27200351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",14.7215,LeWM (5-action replanning),25,5
reacher,150,300,110,clean,released_raw,ap-fresh-reacher-110,True,67,14,2100,630000,27201351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",22.9084,LeWM (5-action replanning),25,5
reacher,150,300,110,prefix_a,released_raw,ap-fresh-reacher-110,True,211,43,6450,1935000,27201351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",70.203,LeWM (5-action replanning),25,5
reacher,150,300,110,prefix_b,released_raw,ap-fresh-reacher-110,True,58,12,1800,540000,27201351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",19.6708,LeWM (5-action replanning),25,5
reacher,150,300,111,clean,released_raw,ap-fresh-reacher-111,True,111,23,3450,1035000,27202351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",39.1203,LeWM (5-action replanning),25,5
reacher,150,300,111,prefix_a,released_raw,ap-fresh-reacher-111,True,258,52,7800,2340000,27202351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",92.0867,LeWM (5-action replanning),25,5
reacher,150,300,111,prefix_b,released_raw,ap-fresh-reacher-111,False,300,60,9000,2700000,27202351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",103.0305,LeWM (5-action replanning),25,5
reacher,150,300,112,clean,released_raw,ap-fresh-reacher-112,True,28,6,900,270000,27203351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",10.5867,LeWM (5-action replanning),25,5
reacher,150,300,112,prefix_a,released_raw,ap-fresh-reacher-112,True,13,3,450,135000,27203351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",5.0122,LeWM (5-action replanning),25,5
reacher,150,300,112,prefix_b,released_raw,ap-fresh-reacher-112,True,108,22,3300,990000,27203351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",37.7169,LeWM (5-action replanning),25,5
reacher,150,300,113,clean,released_raw,ap-fresh-reacher-113,False,300,60,9000,2700000,27204351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",107.3671,LeWM (5-action replanning),25,5
reacher,150,300,113,prefix_a,released_raw,ap-fresh-reacher-113,True,124,25,3750,1125000,27204351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",45.0365,LeWM (5-action replanning),25,5
reacher,150,300,113,prefix_b,released_raw,ap-fresh-reacher-113,False,300,60,9000,2700000,27204351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",101.1432,LeWM (5-action replanning),25,5
reacher,150,300,114,clean,released_raw,ap-fresh-reacher-114,True,188,38,5700,1710000,27205351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",63.4079,LeWM (5-action replanning),25,5
reacher,150,300,114,prefix_a,released_raw,ap-fresh-reacher-114,True,19,4,600,180000,27205351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",6.7149,LeWM (5-action replanning),25,5
reacher,150,300,114,prefix_b,released_raw,ap-fresh-reacher-114,True,23,5,750,225000,27205351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",8.3656,LeWM (5-action replanning),25,5
reacher,150,300,115,clean,released_raw,ap-fresh-reacher-115,True,17,4,600,180000,27206351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",6.5944,LeWM (5-action replanning),25,5
reacher,150,300,115,prefix_a,released_raw,ap-fresh-reacher-115,True,107,22,3300,990000,27206351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",34.9215,LeWM (5-action replanning),25,5
reacher,150,300,115,prefix_b,released_raw,ap-fresh-reacher-115,True,0,0,0,0,27206351,"{""initial_success"": false, ""success"": true, ""terminal_without_success"": false, ""category"": ""prelude_success"", ""primitive_steps"": 1}",0.0069,LeWM (5-action replanning),25,5
reacher,150,300,116,clean,released_raw,ap-fresh-reacher-116,True,48,10,1500,450000,27207351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",16.4609,LeWM (5-action replanning),25,5
reacher,150,300,116,prefix_a,released_raw,ap-fresh-reacher-116,True,30,6,900,270000,27207351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",9.7946,LeWM (5-action replanning),25,5
reacher,150,300,116,prefix_b,released_raw,ap-fresh-reacher-116,True,54,11,1650,495000,27207351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",18.0599,LeWM (5-action replanning),25,5
reacher,150,300,117,clean,released_raw,ap-fresh-reacher-117,True,84,17,2550,765000,27208351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",27.8909,LeWM (5-action replanning),25,5
reacher,150,300,117,prefix_a,released_raw,ap-fresh-reacher-117,True,31,7,1050,315000,27208351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",11.472,LeWM (5-action replanning),25,5
reacher,150,300,117,prefix_b,released_raw,ap-fresh-reacher-117,True,27,6,900,270000,27208351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",9.8375,LeWM (5-action replanning),25,5
reacher,150,300,118,clean,released_raw,ap-fresh-reacher-118,True,54,11,1650,495000,27209351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",17.9305,LeWM (5-action replanning),25,5
reacher,150,300,118,prefix_a,released_raw,ap-fresh-reacher-118,True,17,4,600,180000,27209351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",6.6214,LeWM (5-action replanning),25,5
reacher,150,300,118,prefix_b,released_raw,ap-fresh-reacher-118,True,44,9,1350,405000,27209351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",15.1564,LeWM (5-action replanning),25,5
reacher,150,300,119,clean,released_raw,ap-fresh-reacher-119,True,224,45,6750,2025000,27210351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",74.5243,LeWM (5-action replanning),25,5
reacher,150,300,119,prefix_a,released_raw,ap-fresh-reacher-119,True,37,8,1200,360000,27210351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",13.145,LeWM (5-action replanning),25,5
reacher,150,300,119,prefix_b,released_raw,ap-fresh-reacher-119,True,111,23,3450,1035000,27210351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",37.6336,LeWM (5-action replanning),25,5
reacher,150,300,120,clean,released_raw,ap-fresh-reacher-120,True,79,16,2400,720000,27211351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",26.2335,LeWM (5-action replanning),25,5
reacher,150,300,120,prefix_a,released_raw,ap-fresh-reacher-120,True,74,15,2250,675000,27211351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",24.5614,LeWM (5-action replanning),25,5
reacher,150,300,120,prefix_b,released_raw,ap-fresh-reacher-120,True,55,11,1650,495000,27211351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",18.0424,LeWM (5-action replanning),25,5
reacher,150,300,121,clean,released_raw,ap-fresh-reacher-121,True,87,18,2700,810000,27212351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",29.4479,LeWM (5-action replanning),25,5
reacher,150,300,121,prefix_a,released_raw,ap-fresh-reacher-121,True,199,40,6000,1800000,27212351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",65.6035,LeWM (5-action replanning),25,5
reacher,150,300,121,prefix_b,released_raw,ap-fresh-reacher-121,True,128,26,3900,1170000,27212351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",42.6081,LeWM (5-action replanning),25,5
reacher,150,300,122,clean,released_raw,ap-fresh-reacher-122,True,171,35,5250,1575000,27213351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",57.2998,LeWM (5-action replanning),25,5
reacher,150,300,122,prefix_a,released_raw,ap-fresh-reacher-122,False,300,60,9000,2700000,27213351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",97.9043,LeWM (5-action replanning),25,5
reacher,150,300,122,prefix_b,released_raw,ap-fresh-reacher-122,False,300,60,9000,2700000,27213351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",98.289,LeWM (5-action replanning),25,5
reacher,150,300,123,clean,released_raw,ap-fresh-reacher-123,True,82,17,2550,765000,27214351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",27.4502,LeWM (5-action replanning),25,5
reacher,150,300,123,prefix_a,released_raw,ap-fresh-reacher-123,True,20,4,600,180000,27214351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",6.5587,LeWM (5-action replanning),25,5
reacher,150,300,123,prefix_b,released_raw,ap-fresh-reacher-123,True,60,12,1800,540000,27214351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",19.6293,LeWM (5-action replanning),25,5
reacher,150,300,124,clean,released_raw,ap-fresh-reacher-124,True,17,4,600,180000,27215351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",6.6367,LeWM (5-action replanning),25,5
reacher,150,300,124,prefix_a,released_raw,ap-fresh-reacher-124,True,15,3,450,135000,27215351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",4.9471,LeWM (5-action replanning),25,5
reacher,150,300,124,prefix_b,released_raw,ap-fresh-reacher-124,True,45,9,1350,405000,27215351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",15.1699,LeWM (5-action replanning),25,5
reacher,150,300,125,clean,released_raw,ap-fresh-reacher-125,True,16,4,600,180000,27216351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",6.6285,LeWM (5-action replanning),25,5
reacher,150,300,125,prefix_a,released_raw,ap-fresh-reacher-125,True,16,4,600,180000,27216351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",7.0399,LeWM (5-action replanning),25,5
reacher,150,300,125,prefix_b,released_raw,ap-fresh-reacher-125,True,124,25,3750,1125000,27216351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",43.8195,LeWM (5-action replanning),25,5
reacher,150,300,126,clean,released_raw,ap-fresh-reacher-126,False,300,60,9000,2700000,27217351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",101.7601,LeWM (5-action replanning),25,5
reacher,150,300,126,prefix_a,released_raw,ap-fresh-reacher-126,False,300,60,9000,2700000,27217351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",101.5028,LeWM (5-action replanning),25,5
reacher,150,300,126,prefix_b,released_raw,ap-fresh-reacher-126,True,133,27,4050,1215000,27217351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",47.5305,LeWM (5-action replanning),25,5
reacher,150,300,127,clean,released_raw,ap-fresh-reacher-127,True,186,38,5700,1710000,27218351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",66.1003,LeWM (5-action replanning),25,5
reacher,150,300,127,prefix_a,released_raw,ap-fresh-reacher-127,True,82,17,2550,765000,27218351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",28.7451,LeWM (5-action replanning),25,5
reacher,150,300,127,prefix_b,released_raw,ap-fresh-reacher-127,True,29,6,900,270000,27218351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",10.0561,LeWM (5-action replanning),25,5
tworoom,100,200,0,clean,released_raw,ap-fresh-tworoom-000,False,200,40,6000,1800000,28091351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.9984,LeWM (5-action replanning),25,5
tworoom,100,200,0,prefix_a,released_raw,ap-fresh-tworoom-000,False,200,40,6000,1800000,28091351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",65.5568,LeWM (5-action replanning),25,5
tworoom,100,200,0,prefix_b,released_raw,ap-fresh-tworoom-000,False,200,40,6000,1800000,28091351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.8267,LeWM (5-action replanning),25,5
tworoom,100,200,1,clean,released_raw,ap-fresh-tworoom-001,False,200,40,6000,1800000,28092351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.6039,LeWM (5-action replanning),25,5
tworoom,100,200,1,prefix_a,released_raw,ap-fresh-tworoom-001,False,200,40,6000,1800000,28092351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.8155,LeWM (5-action replanning),25,5
tworoom,100,200,1,prefix_b,released_raw,ap-fresh-tworoom-001,False,200,40,6000,1800000,28092351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",65.1023,LeWM (5-action replanning),25,5
tworoom,100,200,2,clean,released_raw,ap-fresh-tworoom-002,False,200,40,6000,1800000,28093351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.7403,LeWM (5-action replanning),25,5
tworoom,100,200,2,prefix_a,released_raw,ap-fresh-tworoom-002,False,200,40,6000,1800000,28093351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.7953,LeWM (5-action replanning),25,5
tworoom,100,200,2,prefix_b,released_raw,ap-fresh-tworoom-002,False,200,40,6000,1800000,28093351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",65.2795,LeWM (5-action replanning),25,5
tworoom,100,200,3,clean,released_raw,ap-fresh-tworoom-003,False,200,40,6000,1800000,28094351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.6159,LeWM (5-action replanning),25,5
tworoom,100,200,3,prefix_a,released_raw,ap-fresh-tworoom-003,False,200,40,6000,1800000,28094351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",65.2652,LeWM (5-action replanning),25,5
tworoom,100,200,3,prefix_b,released_raw,ap-fresh-tworoom-003,False,200,40,6000,1800000,28094351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",65.4212,LeWM (5-action replanning),25,5
tworoom,100,200,4,clean,released_raw,ap-fresh-tworoom-004,False,200,40,6000,1800000,28095351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.831,LeWM (5-action replanning),25,5
tworoom,100,200,4,prefix_a,released_raw,ap-fresh-tworoom-004,False,200,40,6000,1800000,28095351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.8659,LeWM (5-action replanning),25,5
tworoom,100,200,4,prefix_b,released_raw,ap-fresh-tworoom-004,False,200,40,6000,1800000,28095351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.7517,LeWM (5-action replanning),25,5
tworoom,100,200,5,clean,released_raw,ap-fresh-tworoom-005,False,200,40,6000,1800000,28096351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.83,LeWM (5-action replanning),25,5
tworoom,100,200,5,prefix_a,released_raw,ap-fresh-tworoom-005,False,200,40,6000,1800000,28096351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.2496,LeWM (5-action replanning),25,5
tworoom,100,200,5,prefix_b,released_raw,ap-fresh-tworoom-005,False,200,40,6000,1800000,28096351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.7282,LeWM (5-action replanning),25,5
tworoom,100,200,6,clean,released_raw,ap-fresh-tworoom-006,False,200,40,6000,1800000,28097351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.7048,LeWM (5-action replanning),25,5
tworoom,100,200,6,prefix_a,released_raw,ap-fresh-tworoom-006,False,200,40,6000,1800000,28097351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.7792,LeWM (5-action replanning),25,5
tworoom,100,200,6,prefix_b,released_raw,ap-fresh-tworoom-006,False,200,40,6000,1800000,28097351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.7593,LeWM (5-action replanning),25,5
tworoom,100,200,7,clean,released_raw,ap-fresh-tworoom-007,False,200,40,6000,1800000,28098351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.8608,LeWM (5-action replanning),25,5
tworoom,100,200,7,prefix_a,released_raw,ap-fresh-tworoom-007,True,64,13,1950,585000,28098351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",20.9988,LeWM (5-action replanning),25,5
tworoom,100,200,7,prefix_b,released_raw,ap-fresh-tworoom-007,False,200,40,6000,1800000,28098351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.8667,LeWM (5-action replanning),25,5
tworoom,100,200,8,clean,released_raw,ap-fresh-tworoom-008,False,200,40,6000,1800000,28099351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.7549,LeWM (5-action replanning),25,5
tworoom,100,200,8,prefix_a,released_raw,ap-fresh-tworoom-008,False,200,40,6000,1800000,28099351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6858,LeWM (5-action replanning),25,5
tworoom,100,200,8,prefix_b,released_raw,ap-fresh-tworoom-008,False,200,40,6000,1800000,28099351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.8728,LeWM (5-action replanning),25,5
tworoom,100,200,9,clean,released_raw,ap-fresh-tworoom-009,True,75,15,2250,675000,28100351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",24.3736,LeWM (5-action replanning),25,5
tworoom,100,200,9,prefix_a,released_raw,ap-fresh-tworoom-009,True,67,14,2100,630000,28100351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",22.6941,LeWM (5-action replanning),25,5
tworoom,100,200,9,prefix_b,released_raw,ap-fresh-tworoom-009,False,200,40,6000,1800000,28100351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.8274,LeWM (5-action replanning),25,5
tworoom,100,200,10,clean,released_raw,ap-fresh-tworoom-010,False,200,40,6000,1800000,28101351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.7033,LeWM (5-action replanning),25,5
tworoom,100,200,10,prefix_a,released_raw,ap-fresh-tworoom-010,False,200,40,6000,1800000,28101351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6333,LeWM (5-action replanning),25,5
tworoom,100,200,10,prefix_b,released_raw,ap-fresh-tworoom-010,False,200,40,6000,1800000,28101351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",64.6932,LeWM (5-action replanning),25,5
tworoom,100,200,11,clean,released_raw,ap-fresh-tworoom-011,False,200,40,6000,1800000,28102351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",64.7236,LeWM (5-action replanning),25,5
tworoom,100,200,11,prefix_a,released_raw,ap-fresh-tworoom-011,True,50,10,1500,450000,28102351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",16.1917,LeWM (5-action replanning),25,5
tworoom,100,200,11,prefix_b,released_raw,ap-fresh-tworoom-011,True,143,29,4350,1305000,28102351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",51.7552,LeWM (5-action replanning),25,5
tworoom,100,200,12,clean,released_raw,ap-fresh-tworoom-012,False,200,40,6000,1800000,28103351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",78.9587,LeWM (5-action replanning),25,5
tworoom,100,200,12,prefix_a,released_raw,ap-fresh-tworoom-012,False,200,40,6000,1800000,28103351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",70.8177,LeWM (5-action replanning),25,5
