task,query_ordinal,condition,predictor_error,displacement_error,predictor_regret,displacement_regret,direct_regret
cube,101,prefix_a,21.764270782470703,38.82829666137695,6.095789909362793,0.0,0.0
cube,101,prefix_b,20.798900604248047,20.97732925415039,2.077066421508789,2.077066421508789,9.595815658569336
cube,102,clean,2.2555782794952393,5.04921293258667,0.0,0.0,0.0
cube,102,prefix_a,5.013110637664795,24.171920776367188,0.0,16.093536376953125,16.093536376953125
cube,102,prefix_b,1.3263936042785645,8.216238021850586,0.0,44.14701843261719,37.51042175292969
cube,103,clean,12.608168601989746,9.815217018127441,3.376800537109375,3.376800537109375,3.376800537109375
cube,103,prefix_a,37.334739685058594,43.81207275390625,51.08680725097656,2.660125732421875,52.87652587890625
cube,103,prefix_b,1.117863416671753,13.36146068572998,0.0,0.0,30.105297088623047
cube,104,clean,2.8005194664001465,94.36962890625,0.0,0.0,0.0
cube,104,prefix_a,366.49786376953125,382.6466064453125,0.0,0.0,0.0
cube,104,prefix_b,370.18524169921875,400.53826904296875,6.08026123046875,6.08026123046875,6.08026123046875
cube,105,clean,0.5721684694290161,4.356391429901123,0.0,0.0,0.271697998046875
cube,105,prefix_a,0.5252862572669983,4.481453895568848,2.387054443359375,0.0,2.4866180419921875
cube,105,prefix_b,0.44837409257888794,4.693004608154297,0.0,0.0,0.75152587890625
cube,106,clean,0.8159590363502502,40.60548400878906,0.0,0.0,10.287738800048828
cube,106,prefix_a,5.1371378898620605,41.36542892456055,0.0,3.207240104675293,3.207240104675293
cube,106,prefix_b,1.263169765472412,121.74945831298828,0.0,9.34503173828125,9.34503173828125
cube,107,clean,7.013607501983643,85.38448333740234,0.0,11.150466918945312,11.150466918945312
cube,107,prefix_a,379.819091796875,411.02923583984375,6.16925048828125,6.16925048828125,6.16925048828125
cube,107,prefix_b,8.108415603637695,67.96267700195312,7.262181282043457,7.262181282043457,7.262181282043457
cube,108,clean,1.7626612186431885,13.882533073425293,0.0,2.1040210723876953,2.1040210723876953
cube,108,prefix_a,97.09181213378906,71.83294677734375,112.12168884277344,76.98605346679688,93.12344360351562
cube,108,prefix_b,8.56856918334961,24.64502716064453,0.0,4.831707000732422,4.831707000732422
cube,109,clean,1.3343907594680786,77.9622573852539,2.2381439208984375,0.0,0.0
cube,109,prefix_a,360.8541259765625,390.8935546875,5.924560546875,5.924560546875,5.924560546875
cube,109,prefix_b,1.6011555194854736,90.10313415527344,0.0,26.961700439453125,26.961700439453125
cube,110,clean,1.2378318309783936,41.138919830322266,0.0,0.0,0.0
cube,110,prefix_a,0.4662783443927765,39.669090270996094,0.0,0.0,0.0
cube,110,prefix_b,1.377071499824524,15.71541976928711,0.0,7.296016693115234,0.0
cube,111,clean,1.764144778251648,6.6361470222473145,0.0,0.0,0.0
cube,111,prefix_a,0.3930214047431946,17.19036102294922,0.0,0.0,0.0
cube,111,prefix_b,16.405475616455078,10.563995361328125,6.315860748291016,19.099456787109375,0.0
cube,112,clean,3.0155014991760254,4.166940212249756,8.409675598144531,0.0,0.0
cube,112,prefix_a,3.769904613494873,12.864356994628906,0.0,8.12371826171875,8.12371826171875
cube,112,prefix_b,5.178912162780762,24.448894500732422,0.0,13.744293212890625,31.5946044921875
cube,113,clean,1.2874765396118164,5.462695121765137,3.651214599609375,5.106010437011719,3.308868408203125
cube,113,prefix_a,1.1140110492706299,5.492308139801025,1.0600357055664062,9.119171142578125,4.180206298828125
cube,113,prefix_b,1.2102323770523071,6.240509986877441,0.6949310302734375,0.0,1.5640106201171875
cube,114,clean,1.7889251708984375,61.402976989746094,0.0,0.0,8.18956184387207
cube,114,prefix_a,3.9630813598632812,125.66284942626953,0.0,24.229190826416016,30.399845123291016
cube,114,prefix_b,1.3123427629470825,6.9577131271362305,0.0,0.0,9.179220199584961
cube,115,clean,1.2569295167922974,32.3451042175293,7.1692352294921875,7.1692352294921875,5.811248779296875
cube,115,prefix_a,1.4916720390319824,16.673669815063477,0.0,0.0,20.460227966308594
cube,115,prefix_b,9.255756378173828,44.2952880859375,0.0,94.64393615722656,45.97816467285156
cube,116,clean,2.5768589973449707,20.415149688720703,0.0,3.4755630493164062,20.328025817871094
cube,116,prefix_a,4.8165693283081055,19.199079513549805,0.0,4.078529357910156,2.850860595703125
cube,116,prefix_b,26.37983512878418,50.38744354248047,37.22966003417969,27.121994018554688,27.121994018554688
cube,117,clean,1.3580855131149292,78.7763671875,0.0,0.0,0.0
cube,117,prefix_a,5.737786293029785,61.009124755859375,21.82543182373047,24.49274444580078,24.49274444580078
cube,117,prefix_b,3.1035122871398926,100.01009368896484,0.0,0.0,0.0
cube,118,clean,8.47950553894043,20.139530181884766,0.0,0.0,8.694619178771973
cube,118,prefix_a,1.0904409885406494,37.54167938232422,0.0,0.0,0.0
cube,118,prefix_b,3.8748130798339844,46.53387451171875,0.0,0.0,0.0
cube,119,clean,2.840341329574585,4.693573474884033,7.446006774902344,9.700723648071289,7.446006774902344
cube,119,prefix_a,24.293453216552734,25.116756439208984,0.0,0.0,15.444214820861816
cube,119,prefix_b,113.73442077636719,90.00950622558594,110.5404052734375,110.5404052734375,112.28421020507812
cube,120,clean,85.11067962646484,53.899776458740234,147.8257064819336,147.8257064819336,147.8257064819336
cube,120,prefix_a,27.71087646484375,17.995546340942383,0.0,0.2530632019042969,0.0
cube,120,prefix_b,81.5359115600586,57.26390075683594,132.71163940429688,132.71163940429688,132.71163940429688
cube,121,clean,2.225905179977417,19.350156784057617,3.3137893676757812,7.1917266845703125,7.001213073730469
cube,121,prefix_a,77.70123291015625,159.6897430419922,0.0,0.0,0.0
cube,121,prefix_b,1.6095492839813232,6.233920097351074,6.35296630859375,1.0964813232421875,6.5623779296875
cube,122,clean,5.55190372467041,8.384696006774902,0.0,10.089576721191406,24.49925994873047
cube,122,prefix_a,3.673847198486328,10.87479019165039,0.0,13.230323791503906,18.23883819580078
cube,122,prefix_b,67.41165161132812,63.70916748046875,0.0,0.0,182.85052490234375
cube,123,clean,4.239981651306152,19.3988037109375,0.8816375732421875,31.550750732421875,23.438034057617188
cube,123,prefix_a,15.494210243225098,43.47610092163086,0.0,0.0,7.202392578125
cube,123,prefix_b,0.8837990760803223,19.457204818725586,0.0,0.0,2.7146759033203125
cube,124,clean,6.607316017150879,147.07638549804688,0.0,0.0,0.0
cube,124,prefix_a,11.727219581604004,226.9805908203125,0.0,0.0,0.0
cube,124,prefix_b,8.51950454711914,181.54501342773438,0.0,42.153907775878906,0.0
cube,125,clean,2.863781213760376,65.06892395019531,0.0,14.69771957397461,14.69771957397461
cube,125,prefix_a,3.320955514907837,24.780834197998047,0.0,24.354873657226562,26.55364990234375
cube,125,prefix_b,282.9427185058594,366.6236877441406,11.897613525390625,11.897613525390625,11.897613525390625
cube,126,clean,1.9309749603271484,1.8997153043746948,0.0,0.0,4.274615287780762
cube,126,prefix_a,4.099309921264648,6.1238813400268555,0.0,1.3548355102539062,4.356010437011719
cube,126,prefix_b,3.100155830383301,10.146982192993164,2.728147506713867,2.728147506713867,2.728147506713867
cube,127,clean,7.104424953460693,19.67761993408203,0.0,20.5794677734375,25.951202392578125
cube,127,prefix_a,7.429871082305908,20.279605865478516,24.627151489257812,4.13958740234375,4.13958740234375
cube,127,prefix_b,4.645968914031982,14.581856727600098,5.2720947265625,36.96485900878906,17.872909545898438
pusht,0,clean,0.7232956886291504,1.0185714960098267,0.010424911975860596,0.010424911975860596,2.186715304851532
pusht,0,prefix_a,0.5365278124809265,1.2820639610290527,0.2388255000114441,0.0,3.751721739768982
pusht,0,prefix_b,0.5421723127365112,2.496674060821533,0.0,0.0,5.616307020187378
pusht,1,clean,0.9337527751922607,0.8677657842636108,0.0,0.13606715202331543,0.08995890617370605
pusht,1,prefix_a,0.8915587663650513,0.7337120771408081,0.060459256172180176,0.0,0.060459256172180176
pusht,1,prefix_b,1.1869962215423584,1.3753457069396973,0.0,0.0,0.38414621353149414
pusht,2,clean,1.190556526184082,0.6867694854736328,0.4601653814315796,0.4601653814315796,0.0
pusht,2,prefix_a,4.4971923828125,10.697517395019531,1.5798444747924805,1.5798444747924805,1.5798444747924805
pusht,2,prefix_b,3.1013479232788086,9.085925102233887,0.0,5.922041416168213,5.922041416168213
pusht,3,clean,0.7590066194534302,0.1039704978466034,0.06884405016899109,0.0005908310413360596,0.0
pusht,3,prefix_a,1.1782599687576294,0.3165062963962555,0.08572706580162048,0.01841232180595398,0.0
pusht,3,prefix_b,0.8486627340316772,0.7228506207466125,0.0,0.0,0.0
pusht,4,clean,0.6605556607246399,0.02960541471838951,0.0,0.0,0.0
pusht,4,prefix_a,0.6434414386749268,0.6786375045776367,0.027701377868652344,0.0,0.027701377868652344
pusht,4,prefix_b,1.010520339012146,0.7474673986434937,0.4036318063735962,0.0,0.4036318063735962
pusht,5,clean,0.870797872543335,2.2484302520751953,0.0,0.0,0.49315834045410156
pusht,5,prefix_a,1.0889700651168823,5.162686347961426,0.6191844940185547,0.6191844940185547,0.0
pusht,5,prefix_b,0.8285304307937622,0.567136824131012,0.0,0.0,2.049710988998413
pusht,6,clean,1.0789051055908203,1.6578553915023804,0.0,0.0,0.1286427229642868
pusht,6,prefix_a,2.08050274848938,13.539420127868652,0.0,10.300024032592773,10.300024032592773
pusht,6,prefix_b,6.449549198150635,23.54710578918457,0.0,2.91998291015625,2.1090126037597656
pusht,7,clean,0.9774527549743652,0.9299182295799255,0.0,0.7316956520080566,0.7316956520080566
pusht,7,prefix_a,2.602494716644287,2.5094404220581055,3.145925521850586,0.499603271484375,2.074169158935547
pusht,7,prefix_b,29.998905181884766,129.47866821289062,0.0,1.97918701171875,1.145843505859375
pusht,8,clean,0.4721935987472534,0.12133671343326569,0.0,0.07550740242004395,0.07550740242004395
pusht,8,prefix_a,16.374618530273438,39.61701202392578,0.0,55.426958084106445,55.03537940979004
pusht,8,prefix_b,0.9489386081695557,7.355129241943359,1.1351432800292969,1.8523998260498047,1.1351432800292969
pusht,9,clean,1.0850681066513062,0.7906872034072876,0.03202149271965027,0.03202149271965027,0.0
pusht,9,prefix_a,1.8335566520690918,5.53834867477417,0.0,0.14445114135742188,12.922082901000977
pusht,9,prefix_b,3.4204373359680176,6.598934173583984,0.919219970703125,0.919219970703125,0.919219970703125
pusht,10,clean,0.5198792219161987,0.034872137010097504,0.02124553918838501,0.0,0.02124553918838501
pusht,10,prefix_a,1.210491418838501,6.948948860168457,0.0,0.0,0.0
pusht,10,prefix_b,0.8311780691146851,1.6962604522705078,0.0,0.0,0.0
pusht,11,clean,0.5745202302932739,0.17178958654403687,0.0,0.06867647171020508,0.06867647171020508
pusht,11,prefix_a,2.44758677482605,7.2180585861206055,0.0,3.277496337890625,3.277496337890625
pusht,11,prefix_b,0.7011247277259827,0.08718840777873993,0.07559162378311157,0.0,0.0
pusht,12,clean,0.8745307922363281,0.3334420919418335,0.3447278141975403,0.3447278141975403,0.3447278141975403
pusht,12,prefix_a,1.8163937330245972,2.2849998474121094,0.0,0.0,9.76714038848877
pusht,12,prefix_b,1.0608335733413696,0.7663799524307251,0.0,0.0,0.1879901885986328
pusht,13,clean,0.5983614921569824,1.4866187572479248,0.23731756210327148,0.23731756210327148,0.23731756210327148
pusht,13,prefix_a,1.3212395906448364,8.01749038696289,0.0,0.8827261924743652,0.0
pusht,13,prefix_b,0.6191243529319763,1.9672322273254395,0.191379576921463,0.0,1.5361396968364716
pusht,14,clean,5.192460060119629,15.988924980163574,0.0,2.358308792114258,2.358308792114258
pusht,14,prefix_a,6.220768928527832,17.07992172241211,0.0,0.0,26.268848419189453
pusht,14,prefix_b,2.433548927307129,15.16730785369873,0.0,5.682523727416992,5.682523727416992
pusht,15,clean,0.8244757652282715,5.440694808959961,0.25542712211608887,0.25542712211608887,2.1786820888519287
pusht,15,prefix_a,3.6044421195983887,9.194765090942383,0.0,0.0,0.0
pusht,15,prefix_b,0.7645425200462341,6.199689865112305,0.0,1.2661965787410736,1.2661965787410736
pusht,16,clean,2.354552745819092,4.115035533905029,1.0050323009490967,1.7867763042449951,1.7867763042449951
pusht,16,prefix_a,5.042366027832031,31.53113555908203,2.259646415710449,7.307241439819336,10.09249496459961
pusht,16,prefix_b,3.124600410461426,23.5386962890625,0.0,2.0402450561523438,0.0
pusht,17,clean,0.9556373953819275,0.3305100202560425,1.5859451293945312,0.957789421081543,0.38578033447265625
pusht,17,prefix_a,1.1225755214691162,1.0010097026824951,0.08979511260986328,0.08979511260986328,2.348468780517578
pusht,17,prefix_b,1.0578664541244507,0.6732602715492249,0.5984067916870117,0.5984067916870117,0.1566448211669922
pusht,18,clean,0.4968169927597046,0.061128586530685425,0.06682035326957703,0.06682035326957703,0.06682035326957703
pusht,18,prefix_a,3.4970602989196777,2.9467074871063232,0.1991896629333496,0.1991896629333496,0.0
pusht,18,prefix_b,0.4928940534591675,0.07243184745311737,0.0,0.0,0.0
pusht,19,clean,1.717814326286316,0.8015944361686707,0.0,1.5627613067626953,0.16255760192871094
pusht,19,prefix_a,1.0343964099884033,0.6975255012512207,0.05639076232910156,0.12548542022705078,0.05639076232910156
pusht,19,prefix_b,9.365899085998535,19.497112274169922,2.5539627075195312,2.5539627075195312,2.5539627075195312
pusht,20,clean,1.0398101806640625,4.105365753173828,0.8611825704574585,0.0,0.5768613815307617
pusht,20,prefix_a,1.266466498374939,4.532069206237793,1.066396713256836,0.19233322143554688,0.7421019077301025
pusht,20,prefix_b,1.2301040887832642,3.557318687438965,0.2195553183555603,0.0,0.7296344041824341
pusht,21,clean,0.6280711889266968,0.7140132188796997,0.0,0.0,0.0
pusht,21,prefix_a,1.026571273803711,1.460448980331421,0.0,0.0,0.8500207662582397
pusht,21,prefix_b,1.372442603111267,4.945235729217529,0.0,0.0,1.722215175628662
pusht,22,clean,0.46431249380111694,0.2663991153240204,0.0,0.0,0.0
pusht,22,prefix_a,0.6205319166183472,0.18730105459690094,0.12874258309602737,0.12874258309602737,0.11687120050191879
pusht,22,prefix_b,1.1727830171585083,1.7601510286331177,0.2079782485961914,0.09218811988830566,0.6136581897735596
pusht,23,clean,4.230551719665527,5.90250825881958,0.0,4.388466835021973,4.388466835021973
pusht,23,prefix_a,8.915761947631836,26.997610092163086,5.175029754638672,10.397323608398438,10.397323608398438
pusht,23,prefix_b,3.6827566623687744,26.2440185546875,0.0,16.158589363098145,16.158589363098145
pusht,24,clean,1.1726858615875244,3.660553455352783,0.14653229713439941,0.9172345399856567,1.9384007453918457
pusht,24,prefix_a,1.3180228471755981,3.5254979133605957,0.0,1.1754034757614136,2.8562809228897095
pusht,24,prefix_b,1.0608233213424683,1.2731462717056274,0.7780377119779587,0.22214986383914948,0.1181107610464096
pusht,25,clean,0.6505229473114014,0.33563631772994995,0.0,0.0,0.42393767833709717
pusht,25,prefix_a,0.7595025300979614,1.3867301940917969,0.0,0.0,1.0862915515899658
pusht,25,prefix_b,1.1588886976242065,2.608768939971924,0.0,2.720158576965332,0.0
pusht,26,clean,1.9506187438964844,1.5568667650222778,0.6659876704216003,0.06200516223907471,0.6659876704216003
pusht,26,prefix_a,4.9628496170043945,12.714311599731445,0.5440788269042969,0.5440788269042969,1.0931282043457031
pusht,26,prefix_b,1.76556396484375,8.724420547485352,1.2905540466308594,0.3817157745361328,1.2905540466308594
pusht,27,clean,1.4792873859405518,4.560731887817383,0.876154899597168,1.1448192596435547,1.4222297668457031
pusht,27,prefix_a,1.4065263271331787,40.28050994873047,0.08906173706054688,0.08906173706054688,0.08906173706054688
pusht,27,prefix_b,7.618675708770752,25.422319412231445,0.0,0.0,2.432878017425537
pusht,28,clean,1.3505451679229736,6.081438064575195,0.0,1.295898050069809,1.295898050069809
pusht,28,prefix_a,0.8271505832672119,6.16038179397583,0.0,0.8516042232513428,0.8516042232513428
pusht,28,prefix_b,3.3066563606262207,9.894792556762695,1.4423730969429016,1.4423730969429016,1.4423730969429016
pusht,29,clean,3.6448683738708496,0.5732063055038452,0.0,0.0,0.0350726842880249
pusht,29,prefix_a,12.30461597442627,12.985681533813477,6.933127403259277,6.933127403259277,6.933127403259277
pusht,29,prefix_b,3.894693374633789,5.389044284820557,0.14630889892578125,0.14630889892578125,0.14630889892578125
pusht,30,clean,1.019442081451416,1.90189528465271,0.003047168254852295,0.003047168254852295,0.003047168254852295
pusht,30,prefix_a,1.8683165311813354,2.9817631244659424,0.25092649459838867,1.070070743560791,1.1232337951660156
pusht,30,prefix_b,1.946128249168396,4.386418342590332,0.0,9.337775230407715,9.337775230407715
pusht,31,clean,0.8983736634254456,0.6214062571525574,0.0,0.0,1.4344801902770996
pusht,31,prefix_a,2.0614418983459473,11.096701622009277,0.0,0.0,8.294330596923828
pusht,31,prefix_b,2.4514107704162598,14.817641258239746,0.0,0.0,6.3099365234375
pusht,32,clean,1.4939343929290771,2.8581979274749756,0.1964462399482727,0.0,3.15968257188797
pusht,32,prefix_a,5.758481979370117,10.099865913391113,1.6637167930603027,2.7518038749694824,0.0
pusht,32,prefix_b,1.8279629945755005,1.9251854419708252,0.789918839931488,1.458724558353424,0.789918839931488
pusht,33,clean,0.5145838856697083,0.0550670400261879,0.1673561930656433,0.10452359914779663,0.0
pusht,33,prefix_a,2.3146238327026367,2.5281801223754883,0.10083866119384766,0.10083866119384766,1.1920099258422852
pusht,33,prefix_b,0.7864429354667664,0.1571391522884369,0.32066917419433594,0.053401947021484375,2.1052169799804688
pusht,34,clean,1.3654189109802246,1.2770003080368042,0.0,0.9475046396255493,0.9475046396255493
pusht,34,prefix_a,1.7750396728515625,8.909721374511719,0.0,23.908363342285156,23.908363342285156
pusht,34,prefix_b,1.136514663696289,1.5605688095092773,0.2661174535751343,1.1022971868515015,1.1022971868515015
pusht,35,clean,0.8377693891525269,1.3270024061203003,1.2725564241409302,0.0,0.0
pusht,35,prefix_a,0.693475604057312,1.6496117115020752,0.0,1.2243356704711914,5.546618461608887
pusht,35,prefix_b,1.2092576026916504,2.4314208030700684,0.04540538787841797,0.04540538787841797,4.3310546875
pusht,36,clean,2.2793116569519043,2.9586963653564453,4.4813385009765625,4.445590972900391,4.445590972900391
pusht,36,prefix_a,1.7286430597305298,8.155023574829102,0.0,0.0,8.854808807373047
pusht,36,prefix_b,3.3305752277374268,15.333243370056152,3.215740203857422,3.215740203857422,1.1501274108886719
pusht,37,clean,1.6629042625427246,3.5636258125305176,0.0,3.9996414184570312,2.810537338256836
pusht,37,prefix_a,1.1706446409225464,5.619076728820801,0.0,0.0,0.0
pusht,37,prefix_b,2.7017951011657715,7.008742332458496,0.0,0.0,7.202280044555664
pusht,38,clean,0.5213145017623901,0.5076906085014343,0.0,0.0,0.0
pusht,38,prefix_a,0.7839120626449585,1.7976813316345215,0.7057528495788574,0.0,2.8560662269592285
pusht,38,prefix_b,0.6862832903862,0.7492947578430176,0.0,1.6736695766448975,1.6736695766448975
pusht,39,clean,0.5210371017456055,0.05614105984568596,0.18811368942260742,0.18811368942260742,0.21329355239868164
pusht,39,prefix_a,0.9782770872116089,0.7547885775566101,0.20868980884552002,0.21663308143615723,0.1655559539794922
pusht,39,prefix_b,0.7331452369689941,0.13545241951942444,0.0,0.32009410858154297,0.22153186798095703
pusht,40,clean,1.301517367362976,0.09879120439291,0.0,0.01756107807159424,0.01756107807159424
pusht,40,prefix_a,0.7951803803443909,0.10031500458717346,0.0,0.0,0.18766045570373535
pusht,40,prefix_b,2.2015976905822754,1.596590280532837,1.0238113403320312,0.0,0.0
pusht,41,clean,4.630857944488525,5.805549621582031,3.0949554443359375,4.659403324127197,3.0949554443359375
pusht,41,prefix_a,1.7111996412277222,3.2125167846679688,0.9880590438842773,0.9880590438842773,0.9880590438842773
pusht,41,prefix_b,1.8265538215637207,2.9491305351257324,0.0,0.0,0.0
pusht,42,clean,0.9808486700057983,0.15722039341926575,0.0,0.3311440944671631,0.2109367847442627
pusht,42,prefix_a,0.6798400282859802,0.8275167942047119,0.10338044166564941,0.5840034484863281,0.5427536964416504
pusht,42,prefix_b,1.0514848232269287,0.33528459072113037,0.0,0.4735461473464966,0.4735461473464966
pusht,43,clean,0.7823836803436279,4.533346652984619,0.1773395538330078,0.01896810531616211,0.1773395538330078
pusht,43,prefix_a,1.2203619480133057,4.771950721740723,0.11953449249267578,9.095956802368164,0.9911031723022461
pusht,43,prefix_b,0.8370831608772278,7.40869140625,0.0,1.5019111633300781,0.0
pusht,44,clean,0.5017422437667847,0.05246631056070328,0.0,0.0,0.0
pusht,44,prefix_a,0.8701319694519043,1.7708182334899902,0.54538893699646,0.298525333404541,0.298525333404541
pusht,44,prefix_b,10.217449188232422,23.986316680908203,0.0,0.0,37.625776290893555
pusht,45,clean,1.690222978591919,7.364229202270508,0.0,0.0,0.0
pusht,45,prefix_a,1.442273497581482,7.355221748352051,2.3442115783691406,1.9625015258789062,1.9625015258789062
pusht,45,prefix_b,1.7947444915771484,9.424543380737305,0.0,3.5743894577026367,3.5743894577026367
pusht,46,clean,1.2570955753326416,0.4947231709957123,0.0,0.0,0.0
pusht,46,prefix_a,1.4227570295333862,0.6345672607421875,0.1024896502494812,0.0,0.0
pusht,46,prefix_b,0.8577815890312195,10.250417709350586,0.0,5.310371398925781,5.310371398925781
pusht,47,clean,0.7791974544525146,0.6568257808685303,0.11854982376098633,0.7639189958572388,0.4465526342391968
pusht,47,prefix_a,1.1015784740447998,1.1506383419036865,0.0,0.33832359313964844,0.33832359313964844
pusht,47,prefix_b,0.6681330800056458,0.5442245006561279,0.0,0.05392050743103027,0.16695642471313477
pusht,48,clean,0.6653597354888916,0.1859033852815628,0.0,0.03563523292541504,0.0
pusht,48,prefix_a,0.6074238419532776,0.7883589267730713,0.0,0.07209742069244385,1.2180756330490112
pusht,48,prefix_b,0.4511300325393677,0.1941986083984375,0.0,0.0,0.0
pusht,49,clean,0.7303274869918823,0.3563741445541382,0.07460790872573853,0.452467679977417,0.452467679977417
pusht,49,prefix_a,0.5856382846832275,0.4969099164009094,0.656341552734375,0.656341552734375,0.656341552734375
pusht,49,prefix_b,1.0681949853897095,0.9337968826293945,1.0946298837661743,1.0946298837661743,0.06814539432525635
pusht,50,clean,0.6708873510360718,0.11641111224889755,0.0,0.0,0.028003990650177002
pusht,50,prefix_a,1.3948278427124023,1.058740496635437,0.6189775466918945,0.6189775466918945,0.0
pusht,50,prefix_b,13.425324440002441,77.90066528320312,0.0,0.0,51.382537841796875
pusht,51,clean,0.7084559202194214,0.5437904000282288,0.02330493927001953,0.016387835144996643,0.016387835144996643
pusht,51,prefix_a,0.6225250959396362,3.977579116821289,0.0,0.0,0.22850143909454346
pusht,51,prefix_b,0.6027622222900391,2.6814513206481934,0.0,0.0,0.2665531635284424
pusht,52,clean,1.0549633502960205,6.571730136871338,0.0,0.0,0.0
pusht,52,prefix_a,10.271293640136719,18.188465118408203,0.0,0.0,0.0
pusht,52,prefix_b,0.7408574819564819,7.262955665588379,0.0,0.0,0.0
pusht,53,clean,0.7660942673683167,0.09085412323474884,0.0,0.0,0.0
pusht,53,prefix_a,0.8585636615753174,0.3715536296367645,0.0,0.0,3.186392068862915
pusht,53,prefix_b,3.0728769302368164,6.0977911949157715,0.0,0.0,17.158405303955078
pusht,54,clean,0.5633431673049927,0.24772600829601288,0.0,0.0,0.0
pusht,54,prefix_a,2.2045631408691406,11.518270492553711,0.0,0.5267858505249023,0.5267858505249023
pusht,54,prefix_b,0.990765392780304,6.476161003112793,0.0,2.6799919605255127,2.551744222640991
pusht,55,clean,1.1646628379821777,12.902261734008789,0.2784501314163208,0.2784501314163208,0.0
pusht,55,prefix_a,1.0588650703430176,11.68349838256836,0.5186309814453125,4.470277786254883,4.470277786254883
pusht,55,prefix_b,19.762557983398438,40.01825714111328,11.306533813476562,11.76824951171875,11.76824951171875
pusht,56,clean,4.461305618286133,1.668456792831421,0.3262022137641907,0.18724268674850464,0.904020369052887
pusht,56,prefix_a,11.350796699523926,18.778247833251953,0.0,26.52199935913086,26.70034408569336
pusht,56,prefix_b,5.508182525634766,32.238006591796875,0.0,0.0,28.169677734375
pusht,57,clean,1.6085035800933838,1.2593739032745361,0.0,0.5554159879684448,5.453858256340027
pusht,57,prefix_a,2.2116498947143555,2.6072802543640137,0.24033164978027344,2.5864663124084473,1.192014217376709
pusht,57,prefix_b,3.0423314571380615,9.330116271972656,2.7053375244140625,0.7776546478271484,2.9414405822753906
pusht,58,clean,1.8801326751708984,0.6701102256774902,0.0,0.19150087237358093,0.19150087237358093
pusht,58,prefix_a,1.996419906616211,5.678060054779053,0.0,12.749752044677734,0.7322864532470703
pusht,58,prefix_b,1.6184535026550293,7.975488662719727,0.23462677001953125,0.5082817077636719,0.6012954711914062
pusht,59,clean,0.629422128200531,0.23086848855018616,0.0,0.0,0.16827642917633057
pusht,59,prefix_a,0.6695771217346191,0.19627758860588074,0.1587238311767578,0.1587238311767578,0.1587238311767578
pusht,59,prefix_b,0.6531331539154053,0.3785959780216217,0.1861201524734497,0.1861201524734497,0.5002721548080444
pusht,60,clean,0.6589949727058411,0.818508505821228,0.0,0.04745107889175415,0.2382168173789978
pusht,60,prefix_a,0.579550564289093,0.16959212720394135,0.0,0.0,0.0983838438987732
pusht,60,prefix_b,0.6335462331771851,0.41497671604156494,0.0,0.43856632709503174,0.43856632709503174
pusht,61,clean,0.5530123710632324,0.07553038001060486,0.0,0.0,0.0
pusht,61,prefix_a,0.5847267508506775,0.11030837893486023,0.0,0.02883453667163849,0.02883453667163849
pusht,61,prefix_b,0.7194939851760864,0.25824564695358276,0.0403980016708374,0.0,0.0403980016708374
pusht,62,clean,1.0754427909851074,0.5505449771881104,0.009791046380996704,0.15818727016448975,0.05461549758911133
pusht,62,prefix_a,0.5759249925613403,0.6124135851860046,0.0,0.0,0.0
pusht,62,prefix_b,0.6508828997612,0.1837063729763031,0.0,0.0,0.0
pusht,63,clean,0.7684339284896851,4.756773471832275,0.0,0.0,4.9382123947143555
pusht,63,prefix_a,1.0127002000808716,1.9943599700927734,0.0,0.0,5.916651725769043
pusht,63,prefix_b,0.854347825050354,8.47646713256836,0.0,0.0,5.466469764709473
pusht,64,clean,0.6728302240371704,0.14121127128601074,0.0,0.005314350128173828,0.005314350128173828
pusht,64,prefix_a,1.8460822105407715,2.2314140796661377,1.1612796783447266,3.3369808197021484,3.3369808197021484
pusht,64,prefix_b,0.6461455821990967,0.1864715963602066,0.0,0.0,0.5015491843223572
pusht,65,clean,0.7786564826965332,0.2694665193557739,0.0,0.0,1.301555335521698
pusht,65,prefix_a,2.0220532417297363,5.748325347900391,0.24576091766357422,0.7324085235595703,0.24576091766357422
pusht,65,prefix_b,0.664061427116394,0.43945077061653137,0.030827760696411133,0.0,2.601501703262329
pusht,66,clean,3.705657720565796,4.870663166046143,0.0,0.0,0.0
pusht,66,prefix_a,2.1894373893737793,4.008113861083984,0.0,0.0,0.6384577751159668
pusht,66,prefix_b,5.746755599975586,9.155149459838867,0.0,0.0,0.0
pusht,67,clean,0.8459577560424805,2.3127920627593994,0.0,2.219750665128231,1.366476558148861
pusht,67,prefix_a,2.4127697944641113,8.408177375793457,0.8327970504760742,0.8327970504760742,8.254610061645508
pusht,67,prefix_b,1.0102758407592773,1.9354455471038818,0.9219844341278076,1.9294841289520264,1.3651988506317139
pusht,68,clean,0.5493451356887817,0.07729022949934006,0.1047985851764679,0.0,0.0
pusht,68,prefix_a,0.7233767509460449,0.140096053481102,0.0,0.5509767532348633,0.5509767532348633
pusht,68,prefix_b,0.5006752014160156,0.07232286781072617,0.021591246128082275,0.021591246128082275,0.036449432373046875
pusht,69,clean,0.9243080019950867,0.1328493356704712,0.0,0.0,0.0
pusht,69,prefix_a,1.0536015033721924,1.2940428256988525,0.0,0.0,0.0
pusht,69,prefix_b,1.5904004573822021,2.561279773712158,0.0,0.0,0.0
pusht,70,clean,8.383368492126465,21.302330017089844,0.0,0.0,8.309634447097778
