kind,task,start,complete,completed,expected,success_percent,mean_pred_blocks,mean_steps,config_B,config_H,config_arm,config_iterations,config_default,config_memory_fraction,config_target_L,config_key,config_span
main,reacher,Perturbed 1,true,128,128,57.03125,388914.53125,215.0078125,,150,cem_learned,30,,,,,
main,reacher,Perturbed 2,true,128,128,60.9375,371051.1875,205.1171875,,150,cem_learned,30,,,,,
budget,cube,Standard,true,128,128,52.34375,30908.34375,102.0546875,,150,cem_learned,5,,,,,
budget,cube,Perturbed,true,256,256,33.984375,35613.828125,117.88671875,,150,cem_learned,5,,,,,
budget,cube,Perturbed 1,true,128,128,32.8125,35813.3125,118.5546875,,150,cem_learned,5,,,,,
budget,cube,Perturbed 2,true,128,128,35.15625,35414.34375,117.21875,,150,cem_learned,5,,,,,
budget,reacher,Standard,true,128,128,60.15625,61499.859375,203.453125,,150,cem_learned,5,,,,,
budget,reacher,Perturbed,true,256,256,59.765625,61922.296875,204.9765625,,150,cem_learned,5,,,,,
budget,reacher,Perturbed 1,true,128,128,61.71875,61628.9375,203.9453125,,150,cem_learned,5,,,,,
budget,reacher,Perturbed 2,true,128,128,57.8125,62215.65625,206.0078125,,150,cem_learned,5,,,,,
ablation,cube,Standard,true,128,128,46.875,170264.390625,93.59375,,150,cem_observed,30,true,,,,
ablation,cube,Perturbed,true,256,256,29.6875,206835.015625,114.28515625,,150,cem_observed,30,true,,,,
ablation,cube,Perturbed 1,true,128,128,29.6875,207538.296875,114.640625,,150,cem_observed,30,true,,,,
ablation,cube,Perturbed 2,true,128,128,29.6875,206131.734375,113.9296875,,150,cem_observed,30,true,,,,
ablation,reacher,Standard,true,128,128,75.78125,323579.703125,178.2734375,,150,cem_observed,30,true,,,,
ablation,reacher,Perturbed,true,256,256,78.90625,313171.140625,172.41015625,,150,cem_observed,30,true,,,,
ablation,reacher,Perturbed 1,true,128,128,82.8125,304380.125,167.28125,,150,cem_observed,30,true,,,,
ablation,reacher,Perturbed 2,true,128,128,75,321962.15625,177.5390625,,150,cem_observed,30,true,,,,
budget,cube,Standard,true,128,128,44.53125,59500.578125,98.296875,,150,cem_observed,10,,,,,
budget,cube,Perturbed,true,256,256,29.6875,69913.765625,115.78125,,150,cem_observed,10,,,,,
budget,cube,Perturbed 1,true,128,128,28.125,71227.140625,118.046875,,150,cem_observed,10,,,,,
budget,cube,Perturbed 2,true,128,128,31.25,68600.390625,113.515625,,150,cem_observed,10,,,,,
budget,reacher,Standard,true,128,128,85.9375,98315.5,162.2421875,,150,cem_observed,10,,,,,
budget,reacher,Perturbed,true,256,256,75.390625,107180.78125,177.21484375,,150,cem_observed,10,,,,,
budget,reacher,Perturbed 1,true,128,128,75,107860.921875,178.203125,,150,cem_observed,10,,,,,
budget,reacher,Perturbed 2,true,128,128,75.78125,106500.640625,176.2265625,,150,cem_observed,10,,,,,
budget,cube,Standard,true,128,128,10.9375,8623.515625,142.546875,,150,cem_observed,1,,,,,
budget,cube,Perturbed,true,256,256,7.03125,8812.265625,145.796875,,150,cem_observed,1,,,,,
budget,cube,Perturbed 1,true,128,128,9.375,8776.875,145.234375,,150,cem_observed,1,,,,,
budget,cube,Perturbed 2,true,128,128,4.6875,8847.65625,146.359375,,150,cem_observed,1,,,,,
budget,reacher,Standard,true,128,128,59.375,13460.234375,221.5859375,,150,cem_observed,1,,,,,
budget,reacher,Perturbed,true,256,256,56.640625,13508.6015625,222.546875,,150,cem_observed,1,,,,,
budget,reacher,Perturbed 1,true,128,128,63.28125,13068.578125,215.0546875,,150,cem_observed,1,,,,,
budget,reacher,Perturbed 2,true,128,128,50,13948.625,230.0390625,,150,cem_observed,1,,,,,
budget,cube,Standard,true,128,128,26.5625,16221.078125,134.2890625,,150,cem_observed,2,,,,,
budget,cube,Perturbed,true,256,256,15.625,16907.734375,140.12109375,,150,cem_observed,2,,,,,
budget,cube,Perturbed 1,true,128,128,14.84375,16851.296875,139.6328125,,150,cem_observed,2,,,,,
budget,cube,Perturbed 2,true,128,128,16.40625,16964.171875,140.609375,,150,cem_observed,2,,,,,
budget,reacher,Standard,true,128,128,64.84375,24493.875,202.0625,,150,cem_observed,2,,,,,
budget,reacher,Perturbed,true,256,256,67.1875,23771.9453125,196.2109375,,150,cem_observed,2,,,,,
budget,reacher,Perturbed 1,true,128,128,67.1875,23764.890625,196.1796875,,150,cem_observed,2,,,,,
budget,reacher,Perturbed 2,true,128,128,67.1875,23779,196.2421875,,150,cem_observed,2,,,,,
ablation,cube,Standard,true,128,128,39.0625,186228.875,102.6484375,,150,cem_observed,30,,0.1,,,
ablation,cube,Perturbed,true,256,256,25.390625,215555.703125,119.15625,,150,cem_observed,30,,0.1,,,
ablation,cube,Perturbed 1,true,128,128,25,215274.390625,119,,150,cem_observed,30,,0.1,,,
ablation,cube,Perturbed 2,true,128,128,25.78125,215837.015625,119.3125,,150,cem_observed,30,,0.1,,,
ablation,reacher,Standard,true,128,128,75.78125,332089.40625,183.078125,,150,cem_observed,30,,0.1,,,
ablation,reacher,Perturbed,true,256,256,76.171875,323298.390625,178.32421875,,150,cem_observed,30,,0.1,,,
ablation,reacher,Perturbed 1,true,128,128,76.5625,313593.109375,172.9140625,,150,cem_observed,30,,0.1,,,
ablation,reacher,Perturbed 2,true,128,128,75.78125,333003.671875,183.734375,,150,cem_observed,30,,0.1,,,
ablation,cube,Standard,true,128,128,39.0625,185806.90625,102.4453125,,150,cem_observed,30,,0.25,,,
ablation,cube,Perturbed,true,256,256,27.734375,210562.40625,116.37890625,,150,cem_observed,30,,0.25,,,
ablation,cube,Perturbed 1,true,128,128,27.34375,210632.734375,116.40625,,150,cem_observed,30,,0.25,,,
ablation,cube,Perturbed 2,true,128,128,28.125,210492.078125,116.3515625,,150,cem_observed,30,,0.25,,,
ablation,reacher,Standard,true,128,128,79.6875,324212.65625,178.7578125,,150,cem_observed,30,,0.25,,,
ablation,reacher,Perturbed,true,256,256,76.171875,328924.640625,181.3203125,,150,cem_observed,30,,0.25,,,
ablation,reacher,Perturbed 1,true,128,128,75.78125,328502.671875,180.9375,,150,cem_observed,30,,0.25,,,
ablation,reacher,Perturbed 2,true,128,128,76.5625,329346.609375,181.703125,,150,cem_observed,30,,0.25,,,
ablation,cube,Standard,true,128,128,43.75,175749.984375,96.7578125,,150,cem_observed,30,,0.5,,,
ablation,cube,Perturbed,true,256,256,30.078125,206166.8984375,113.859375,,150,cem_observed,30,,0.5,,,
ablation,cube,Perturbed 1,true,128,128,31.25,204232.875,112.6953125,,150,cem_observed,30,,0.5,,,
ablation,cube,Perturbed 2,true,128,128,28.90625,208100.921875,115.0234375,,150,cem_observed,30,,0.5,,,
ablation,reacher,Standard,true,128,128,76.5625,311201.953125,171.4765625,,150,cem_observed,30,,0.5,,,
ablation,reacher,Perturbed,true,256,256,76.171875,323650.03125,178.4765625,,150,cem_observed,30,,0.5,,,
ablation,reacher,Perturbed 1,true,128,128,75,329487.265625,181.703125,,150,cem_observed,30,,0.5,,,
ablation,reacher,Perturbed 2,true,128,128,77.34375,317812.796875,175.25,,150,cem_observed,30,,0.5,,,
ablation,cube,Standard,true,128,128,19.53125,224768.6875,124.5234375,,150,cem_observed,30,,,10,,
ablation,cube,Perturbed,true,256,256,15.625,235106.921875,130.3125,,150,cem_observed,30,,,10,,
ablation,cube,Perturbed 1,true,128,128,14.0625,237920.046875,131.9140625,,150,cem_observed,30,,,10,,
ablation,cube,Perturbed 2,true,128,128,17.1875,232293.796875,128.7109375,,150,cem_observed,30,,,10,,
ablation,reacher,Standard,true,128,128,87.5,286727.765625,157.75,,150,cem_observed,30,,,10,,
ablation,reacher,Perturbed,true,256,256,89.84375,283281.6875,155.70703125,,150,cem_observed,30,,,10,,
ablation,reacher,Perturbed 1,true,128,128,89.0625,287220.0625,157.8828125,,150,cem_observed,30,,,10,,
ablation,reacher,Perturbed 2,true,128,128,90.625,279343.3125,153.53125,,150,cem_observed,30,,,10,,
ablation,cube,Standard,true,128,128,43.75,210914.046875,116.1640625,,150,cem_observed,30,,,1,,
ablation,cube,Perturbed,true,256,256,31.25,229093.8671875,126.64453125,,150,cem_observed,30,,,1,,
ablation,cube,Perturbed 1,true,128,128,28.125,233137.734375,128.9296875,,150,cem_observed,30,,,1,,
ablation,cube,Perturbed 2,true,128,128,34.375,225050,124.359375,,150,cem_observed,30,,,1,,
ablation,reacher,Standard,true,128,128,50,455374.609375,251.890625,,150,cem_observed,30,,,1,,
ablation,reacher,Perturbed,true,256,256,44.921875,450592.296875,249.33203125,,150,cem_observed,30,,,1,,
ablation,reacher,Perturbed 1,true,128,128,46.09375,447286.875,247.484375,,150,cem_observed,30,,,1,,
ablation,reacher,Perturbed 2,true,128,128,43.75,453897.71875,251.1796875,,150,cem_observed,30,,,1,,
ablation,cube,Standard,true,128,128,61.71875,152612.03125,83.3984375,,150,cem_observed,30,,,3,,
ablation,cube,Perturbed,true,256,256,42.578125,190096.921875,104.7734375,,150,cem_observed,30,,,3,,
ablation,cube,Perturbed 1,true,128,128,40.625,194949.5625,107.4296875,,150,cem_observed,30,,,3,,
ablation,cube,Perturbed 2,true,128,128,44.53125,185244.28125,102.1171875,,150,cem_observed,30,,,3,,
ablation,reacher,Standard,true,128,128,91.40625,320344.609375,175.9765625,,150,cem_observed,30,,,3,,
ablation,reacher,Perturbed,true,256,256,90.625,319008.375,175.51953125,,150,cem_observed,30,,,3,,
ablation,reacher,Perturbed 1,true,128,128,92.1875,312256.875,171.859375,,150,cem_observed,30,,,3,,
ablation,reacher,Perturbed 2,true,128,128,89.0625,325759.875,179.1796875,,150,cem_observed,30,,,3,,
budget,cube,Standard,true,128,128,46.875,170264.390625,93.59375,,150,cem_observed,30,,,,,
budget,cube,Perturbed,true,256,256,29.6875,206835.015625,114.28515625,,150,cem_observed,30,,,,,
budget,cube,Perturbed 1,true,128,128,29.6875,207538.296875,114.640625,,150,cem_observed,30,,,,,
budget,cube,Perturbed 2,true,128,128,29.6875,206131.734375,113.9296875,,150,cem_observed,30,,,,,
budget,reacher,Standard,true,128,128,75.78125,323579.703125,178.2734375,,150,cem_observed,30,,,,,
budget,reacher,Perturbed,true,256,256,78.90625,313171.140625,172.41015625,,150,cem_observed,30,,,,,
budget,reacher,Perturbed 1,true,128,128,82.8125,304380.125,167.28125,,150,cem_observed,30,,,,,
budget,reacher,Perturbed 2,true,128,128,75,321962.15625,177.5390625,,150,cem_observed,30,,,,,
transport,cube,Standard,true,128,128,46.875,170264.390625,93.59375,,150,cem_observed,30,,,,,
transport,cube,Perturbed,true,256,256,29.6875,206835.015625,114.28515625,,150,cem_observed,30,,,,,
transport,cube,Perturbed 1,true,128,128,29.6875,207538.296875,114.640625,,150,cem_observed,30,,,,,
transport,cube,Perturbed 2,true,128,128,29.6875,206131.734375,113.9296875,,150,cem_observed,30,,,,,
transport,reacher,Standard,true,128,128,75.78125,323579.703125,178.2734375,,150,cem_observed,30,,,,,
transport,reacher,Perturbed,true,256,256,78.90625,313171.140625,172.41015625,,150,cem_observed,30,,,,,
transport,reacher,Perturbed 1,true,128,128,82.8125,304380.125,167.28125,,150,cem_observed,30,,,,,
transport,reacher,Perturbed 2,true,128,128,75,321962.15625,177.5390625,,150,cem_observed,30,,,,,
budget,cube,Standard,true,128,128,36.71875,34334.78125,113.546875,,150,cem_observed,5,,,,,
budget,cube,Perturbed,true,256,256,26.5625,37074.7578125,122.9453125,,150,cem_observed,5,,,,,
budget,cube,Perturbed 1,true,128,128,28.125,36587.78125,121.328125,,150,cem_observed,5,,,,,
budget,cube,Perturbed 2,true,128,128,25,37561.734375,124.5625,,150,cem_observed,5,,,,,
budget,reacher,Standard,true,128,128,78.90625,51842.46875,171,,150,cem_observed,5,,,,,
budget,reacher,Perturbed,true,256,256,75.78125,54670.453125,180.57421875,,150,cem_observed,5,,,,,
budget,reacher,Perturbed 1,true,128,128,75,55092.890625,181.9921875,,150,cem_observed,5,,,,,
budget,reacher,Perturbed 2,true,128,128,76.5625,54248.015625,179.15625,,150,cem_observed,5,,,,,
transport,cube,Standard,true,128,128,37.5,193402.34375,106.6015625,,150,cem_transport,30,,,,,
transport,cube,Perturbed,true,256,256,23.828125,223256.6328125,123.53125,,150,cem_transport,30,,,,,
transport,cube,Perturbed 1,true,128,128,25.78125,219423.75,121.359375,,150,cem_transport,30,,,,,
transport,cube,Perturbed 2,true,128,128,21.875,227089.515625,125.703125,,150,cem_transport,30,,,,,
transport,reacher,Standard,true,128,128,81.25,306560.296875,168.8984375,,150,cem_transport,30,,,,,
transport,reacher,Perturbed,true,256,256,80.46875,310498.671875,171.08203125,,150,cem_transport,30,,,,,
transport,reacher,Perturbed 1,true,128,128,77.34375,322243.46875,177.6953125,,150,cem_transport,30,,,,,
transport,reacher,Perturbed 2,true,128,128,83.59375,298753.875,164.46875,,150,cem_transport,30,,,,,
main,cube,Standard,true,128,128,91.40625,79.3125,47.734375,,150,rank_learned,30,,,,,
main,cube,Perturbed,true,256,256,50,149.53125,92.40234375,,150,rank_learned,30,,,,,
main,cube,Perturbed 1,true,128,128,50.78125,149,92.03125,,150,rank_learned,30,,,,,
main,cube,Perturbed 2,true,128,128,49.21875,150.0625,92.7734375,,150,rank_learned,30,,,,,
main,reacher,Standard,true,128,128,95.3125,243.1875,150.1796875,,150,rank_learned,30,,,,,
main,reacher,Perturbed,true,256,256,96.875,230.03125,141.84765625,,150,rank_learned,30,,,,,
main,reacher,Perturbed 1,true,128,128,96.875,232,142.9453125,,150,rank_learned,30,,,,,
main,reacher,Perturbed 2,true,128,128,96.875,228.0625,140.75,,150,rank_learned,30,,,,,
ablation,cube,Standard,true,128,128,73.4375,104.9375,63.953125,,150,rank_observed,30,true,,,,
ablation,cube,Perturbed,true,256,256,45.703125,154.6875,95.9375,,150,rank_observed,30,true,,,,
ablation,cube,Perturbed 1,true,128,128,43.75,158.375,98.2890625,,150,rank_observed,30,true,,,,
ablation,cube,Perturbed 2,true,128,128,47.65625,151,93.5859375,,150,rank_observed,30,true,,,,
ablation,reacher,Standard,true,128,128,96.875,237.25,146.515625,,150,rank_observed,30,true,,,,
ablation,reacher,Perturbed,true,256,256,95.703125,236.96875,146.3203125,,150,rank_observed,30,true,,,,
ablation,reacher,Perturbed 1,true,128,128,96.09375,236.9375,146.3125,,150,rank_observed,30,true,,,,
ablation,reacher,Perturbed 2,true,128,128,95.3125,237,146.328125,,150,rank_observed,30,true,,,,
ablation,cube,Standard,true,128,128,73.4375,105.5,64.328125,,150,rank_observed,30,,,,no_delta,
ablation,cube,Perturbed,true,256,256,45.703125,155.09375,96.12890625,,150,rank_observed,30,,,,no_delta,
ablation,cube,Perturbed 1,true,128,128,43.75,158.5,98.328125,,150,rank_observed,30,,,,no_delta,
ablation,cube,Perturbed 2,true,128,128,47.65625,151.6875,93.9296875,,150,rank_observed,30,,,,no_delta,
ablation,reacher,Standard,true,128,128,96.09375,238.1875,147.0234375,,150,rank_observed,30,,,,no_delta,
ablation,reacher,Perturbed,true,256,256,97.65625,228.03125,140.75390625,,150,rank_observed,30,,,,no_delta,
ablation,reacher,Perturbed 1,true,128,128,96.875,233.6875,144.4296875,,150,rank_observed,30,,,,no_delta,
ablation,reacher,Perturbed 2,true,128,128,98.4375,222.375,137.078125,,150,rank_observed,30,,,,no_delta,
ablation,cube,Standard,true,128,128,81.25,94.75,57.640625,,150,rank_observed,30,,,,no_far,
ablation,cube,Perturbed,true,256,256,46.484375,153.96875,95.34375,,150,rank_observed,30,,,,no_far,
ablation,cube,Perturbed 1,true,128,128,44.53125,157.25,97.3515625,,150,rank_observed,30,,,,no_far,
ablation,cube,Perturbed 2,true,128,128,48.4375,150.6875,93.3359375,,150,rank_observed,30,,,,no_far,
ablation,reacher,Standard,true,128,128,94.53125,240.3125,148.28125,,150,rank_observed,30,,,,no_far,
ablation,reacher,Perturbed,true,256,256,94.53125,243.28125,150.21484375,,150,rank_observed,30,,,,no_far,
ablation,reacher,Perturbed 1,true,128,128,95.3125,238.4375,147.171875,,150,rank_observed,30,,,,no_far,
ablation,reacher,Perturbed 2,true,128,128,93.75,248.125,153.2578125,,150,rank_observed,30,,,,no_far,
ablation,cube,Standard,true,128,128,63.28125,124.5,76.625,,150,rank_observed,30,,0.1,,,
ablation,cube,Perturbed,true,256,256,42.1875,161.46875,100.15625,,150,rank_observed,30,,0.1,,,
ablation,cube,Perturbed 1,true,128,128,39.84375,166.3125,103.1796875,,150,rank_observed,30,,0.1,,,
ablation,cube,Perturbed 2,true,128,128,44.53125,156.625,97.1328125,,150,rank_observed,30,,0.1,,,
ablation,reacher,Standard,true,128,128,94.53125,252.8125,156.1171875,,150,rank_observed,30,,0.1,,,
ablation,reacher,Perturbed,true,256,256,94.53125,244.96875,151.46875,,150,rank_observed,30,,0.1,,,
ablation,reacher,Perturbed 1,true,128,128,94.53125,246.5625,152.4453125,,150,rank_observed,30,,0.1,,,
ablation,reacher,Perturbed 2,true,128,128,94.53125,243.375,150.4921875,,150,rank_observed,30,,0.1,,,
ablation,cube,Standard,true,128,128,67.1875,114.6875,70.3203125,,150,rank_observed,30,,0.25,,,
ablation,cube,Perturbed,true,256,256,44.140625,157.5625,97.6015625,,150,rank_observed,30,,0.25,,,
ablation,cube,Perturbed 1,true,128,128,42.1875,160.3125,99.375,,150,rank_observed,30,,0.25,,,
ablation,cube,Perturbed 2,true,128,128,46.09375,154.8125,95.828125,,150,rank_observed,30,,0.25,,,
ablation,reacher,Standard,true,128,128,96.09375,234.25,144.7890625,,150,rank_observed,30,,0.25,,,
ablation,reacher,Perturbed,true,256,256,95.703125,236.78125,146.16015625,,150,rank_observed,30,,0.25,,,
ablation,reacher,Perturbed 1,true,128,128,94.53125,231.6875,143.015625,,150,rank_observed,30,,0.25,,,
ablation,reacher,Perturbed 2,true,128,128,96.875,241.875,149.3046875,,150,rank_observed,30,,0.25,,,
ablation,cube,Standard,true,128,128,73.4375,104.625,63.9609375,,150,rank_observed,30,,0.5,,,
ablation,cube,Perturbed,true,256,256,45.3125,154.9375,96,,150,rank_observed,30,,0.5,,,
ablation,cube,Perturbed 1,true,128,128,43.75,157.5625,97.734375,,150,rank_observed,30,,0.5,,,
ablation,cube,Perturbed 2,true,128,128,46.875,152.3125,94.265625,,150,rank_observed,30,,0.5,,,
ablation,reacher,Standard,true,128,128,93.75,252.25,155.8125,,150,rank_observed,30,,0.5,,,
ablation,reacher,Perturbed,true,256,256,95.703125,240.46875,148.484375,,150,rank_observed,30,,0.5,,,
ablation,reacher,Perturbed 1,true,128,128,95.3125,242.1875,149.5625,,150,rank_observed,30,,0.5,,,
ablation,reacher,Perturbed 2,true,128,128,96.09375,238.75,147.40625,,150,rank_observed,30,,0.5,,,
ablation,cube,Standard,true,128,128,4.6875,233.8125,146.078125,,150,rank_observed,30,,,,,fixed
ablation,cube,Perturbed,true,256,256,3.125,234.21875,146.359375,,150,rank_observed,30,,,,,fixed
ablation,cube,Perturbed 1,true,128,128,1.5625,236.4375,147.765625,,150,rank_observed,30,,,,,fixed
ablation,cube,Perturbed 2,true,128,128,4.6875,232,144.953125,,150,rank_observed,30,,,,,fixed
ablation,reacher,Standard,true,128,128,12.5,437.6875,273.2578125,,150,rank_observed,30,,,,,fixed
ablation,reacher,Perturbed,true,256,256,19.140625,417.78125,260.72265625,,150,rank_observed,30,,,,,fixed
ablation,reacher,Perturbed 1,true,128,128,19.53125,420,261.9921875,,150,rank_observed,30,,,,,fixed
ablation,reacher,Perturbed 2,true,128,128,18.75,415.5625,259.453125,,150,rank_observed,30,,,,,fixed
ablation,cube,Standard,true,128,128,71.09375,103.5,63.234375,,150,rank_observed,30,,,10,,
ablation,cube,Perturbed,true,256,256,44.140625,154.15625,95.45703125,,150,rank_observed,30,,,10,,
ablation,cube,Perturbed 1,true,128,128,42.1875,158.375,98.09375,,150,rank_observed,30,,,10,,
ablation,cube,Perturbed 2,true,128,128,46.09375,149.9375,92.8203125,,150,rank_observed,30,,,10,,
ablation,reacher,Standard,true,128,128,96.875,223.25,137.5625,,150,rank_observed,30,,,10,,
ablation,reacher,Perturbed,true,256,256,95.703125,228,140.6484375,,150,rank_observed,30,,,10,,
ablation,reacher,Perturbed 1,true,128,128,95.3125,228.25,140.8359375,,150,rank_observed,30,,,10,,
ablation,reacher,Perturbed 2,true,128,128,96.09375,227.75,140.4609375,,150,rank_observed,30,,,10,,
ablation,cube,Standard,true,128,128,71.875,120.5625,73.8359375,,150,rank_observed,30,,,1,,
ablation,cube,Perturbed,true,256,256,44.53125,165.8125,102.76171875,,150,rank_observed,30,,,1,,
ablation,cube,Perturbed 1,true,128,128,41.40625,170.3125,105.7265625,,150,rank_observed,30,,,1,,
ablation,cube,Perturbed 2,true,128,128,47.65625,161.3125,99.796875,,150,rank_observed,30,,,1,,
ablation,reacher,Standard,true,128,128,93.75,272.0625,168.296875,,150,rank_observed,30,,,1,,
ablation,reacher,Perturbed,true,256,256,94.921875,268.21875,165.73046875,,150,rank_observed,30,,,1,,
ablation,reacher,Perturbed 1,true,128,128,92.1875,274.125,169.5,,150,rank_observed,30,,,1,,
ablation,reacher,Perturbed 2,true,128,128,97.65625,262.3125,161.9609375,,150,rank_observed,30,,,1,,
ablation,cube,Standard,true,128,128,71.09375,114.75,70.296875,,150,rank_observed,30,,,3,,
ablation,cube,Perturbed,true,256,256,44.921875,159.75,98.90625,,150,rank_observed,30,,,3,,
ablation,cube,Perturbed 1,true,128,128,42.96875,163.5,101.390625,,150,rank_observed,30,,,3,,
ablation,cube,Perturbed 2,true,128,128,46.875,156,96.421875,,150,rank_observed,30,,,3,,
ablation,reacher,Standard,true,128,128,95.3125,245.125,151.328125,,150,rank_observed,30,,,3,,
ablation,reacher,Perturbed,true,256,256,96.09375,245.53125,151.62109375,,150,rank_observed,30,,,3,,
ablation,reacher,Perturbed 1,true,128,128,96.09375,246.6875,152.34375,,150,rank_observed,30,,,3,,
ablation,reacher,Perturbed 2,true,128,128,96.09375,244.375,150.8984375,,150,rank_observed,30,,,3,,
